3.0704711072324e-06,3.07047110722633e-06,-3.0704711072324e-06,3.07047110722633e-06,-3.0704711072324e-06,-3.07047110723848e-06,3.0704711072324e-06,-3.07047110723848e-06
1.84228266433944e-06,1.84228266433337e-06,-1.84228266433944e-06,1.84228266433337e-06,-1.84228266433944e-06,-1.84228266434551e-06,1.84228266433944e-06,-1.84228266434551e-06
1.10536959860367e-06,1.10536959859759e-06,-1.10536959860367e-06,1.10536959859759e-06,-1.10536959860367e-06,-1.10536959860974e-06,1.10536959860367e-06,-1.10536959860974e-06
6.63221759162199e-07,6.63221759156127e-07,-6.63221759162199e-07,6.63221759156127e-07,-6.63221759162199e-07,-6.63221759168272e-07,6.63221759162199e-07,-6.63221759168272e-07
3.9793305549732e-07,3.97933055491247e-07,-3.9793305549732e-07,3.97933055491247e-07,-3.9793305549732e-07,-3.97933055503392e-07,3.9793305549732e-07,-3.97933055503392e-07
2.38759833298392e-07,2.38759833292319e-07,-2.38759833298392e-07,2.38759833292319e-07,-2.38759833298392e-07,-2.38759833304464e-07,2.38759833298392e-07,-2.38759833304464e-07
1.43255899979035e-07,1.43255899972963e-07,-1.43255899979035e-07,1.43255899972963e-07,-1.43255899979035e-07,-1.43255899985108e-07,1.43255899979035e-07,-1.43255899985107e-07
8.5953539987421e-08,8.59535399813485e-08,-8.5953539987421e-08,8.59535399813485e-08,-8.5953539987421e-08,-8.59535399934935e-08,8.5953539987421e-08,-8.59535399934935e-08
5.15721239924526e-08,5.15721239863801e-08,-5.15721239924526e-08,5.15721239863801e-08,-5.15721239924526e-08,-5.15721239985251e-08,5.15721239924526e-08,-5.15721239985251e-08
3.09432743954716e-08,3.09432743893991e-08,-3.09432743954716e-08,3.09432743893991e-08,-3.09432743954716e-08,-3.09432744015441e-08,3.09432743954716e-08,-3.09432744015441e-08
1.85659646372829e-08,1.85659646312104e-08,-1.85659646372829e-08,1.85659646312104e-08,-1.85659646372829e-08,-1.85659646433554e-08,1.85659646372829e-08,-1.85659646433554e-08
1.11395787823698e-08,1.11395787762973e-08,-1.11395787823698e-08,1.11395787762973e-08,-1.11395787823698e-08,-1.11395787884423e-08,1.11395787823698e-08,-1.11395787884423e-08
6.68374726942186e-09,6.68374726334936e-09,-6.68374726942186e-09,6.68374726334936e-09,-6.68374726942186e-09,-6.68374727549435e-09,6.68374726942186e-09,-6.68374727549435e-09
4.01024836165311e-09,4.01024835558062e-09,-4.01024836165311e-09,4.01024835558062e-09,-4.01024836165311e-09,-4.01024836772561e-09,4.01024836165311e-09,-4.01024836772561e-09
2.40614901699187e-09,2.40614901091937e-09,-2.40614901699187e-09,2.40614901091937e-09,-2.40614901699187e-09,-2.40614902306436e-09,2.40614901699187e-09,-2.40614902306436e-09
1.44368941019512e-09,1.44368940412263e-09,-1.44368941019512e-09,1.44368940412263e-09,-1.44368941019512e-09,-1.44368941626762e-09,1.44368941019512e-09,-1.44368941626762e-09
8.66213646117072e-10,8.66213640044578e-10,-8.66213646117072e-10,8.66213640044577e-10,-8.66213646117072e-10,-8.66213652189568e-10,8.66213646117072e-10,-8.66213652189567e-10
5.19728187670243e-10,5.19728181597749e-10,-5.19728187670243e-10,5.19728181597748e-10,-5.19728187670243e-10,-5.19728193742739e-10,5.19728187670243e-10,-5.19728193742738e-10
3.11836912602146e-10,3.11836906529651e-10,-3.11836912602146e-10,3.11836906529651e-10,-3.11836912602146e-10,-3.11836918674641e-10,3.11836912602146e-10,-3.11836918674641e-10
1.87102147561288e-10,1.87102141488793e-10,-1.87102147561288e-10,1.87102141488793e-10,-1.87102147561288e-10,-1.87102153633783e-10,1.87102147561288e-10,-1.87102153633783e-10
1.12261288536773e-10,1.12261282464278e-10,-1.12261288536773e-10,1.12261282464278e-10,-1.12261288536773e-10,-1.12261294609268e-10,1.12261288536773e-10,-1.12261294609268e-10
6.73567731220635e-11,6.73567670495686e-11,-6.73567731220635e-11,6.73567670495685e-11,-6.73567731220635e-11,-6.73567791945586e-11,6.73567731220635e-11,-6.73567791945585e-11
